Word,AROU,VAL,DOM,CNC,IMAG,FAM,SIZE,GEND
run (test),0,0,0,0,0,0,0,1
runner,1,1,1,1,1,1,0,1
rural,0,1,1,0,1,0,1,0
rust,0,0,0,1,1,1,0,1
rusty,0,0,0,1,1,1,0,1
sack,0,0,0,1,1,1,0,1
sad,0,0,0,0,1,1,1,0
sadness,0,0,0,0,0,1,1,0
safe,1,1,1,0,0,1,1,0
safely,0,1,1,0,0,1,1,0
safety,0,1,1,0,0,1,1,0
sage,0,1,0,1,1,0,0,0
sage (herb),0,1,1,1,1,0,0,0
sage (wise man),0,1,1,0,1,0,1,1
sail,0,1,1,1,1,1,0,1
sailor,1,1,1,1,1,1,0,1
saint,0,1,0,0,1,0,1,1
salad,0,1,1,1,1,1,0,0
salary,1,1,0,1,0,1,1,1
sale,1,1,1,0,0,1,1,0
salmon,0,1,0,1,1,1,0,0
saloon,0,1,0,1,1,0,1,1
salsa,1,1,1,1,1,0,0,0
salt,0,0,1,1,1,1,0,1
salty,1,0,1,0,0,1,0,1
salutation,0,1,1,0,0,0,1,0
salute,1,1,1,1,1,0,0,1
salvage,0,0,1,0,0,0,1,1
salvaged,1,1,1,0,0,0,1,1
same,0,0,0,0,0,1,0,0
sandals,0,1,1,1,1,0,0,0
sandwich,1,1,1,1,1,1,0,1
sane,1,1,1,0,0,0,1,0
sanity,1,1,1,0,0,0,1,0
sapphire,1,1,1,1,1,0,0,0
satire,0,1,1,0,0,0,0,1
satisfaction,1,1,1,0,0,1,1,0
satisfied,1,1,1,0,0,1,1,0
sauce,0,1,1,1,1,1,0,0
sauna,1,1,0,1,1,1,0,0
sausage,0,1,1,1,1,1,0,1
savant,1,1,1,0,0,0,1,1
saviour,1,1,0,0,0,1,1,1
saxophone,1,1,1,1,1,0,0,0
scab,0,0,0,1,1,0,0,1
scald,1,0,0,1,1,0,0,1
scale,0,0,0,0,0,1,1,0
scale (fish),0,0,1,1,1,0,0,1
scale (magnitude),0,1,0,0,0,1,1,1
scale (musical),1,1,1,0,0,1,0,0
scale (weighing),0,0,0,1,1,1,0,0
scalp,0,0,1,1,1,0,0,1
scalpel,0,0,1,1,1,0,0,1
scandal,1,0,0,0,0,1,1,0
scapegoat,0,0,0,0,0,0,0,1
scar,0,0,0,1,1,1,0,1
scarce,0,0,0,0,0,0,0,0
scare,1,0,0,0,0,1,1,1
scarecrow,0,0,1,1,1,0,0,1
scared,1,0,0,0,0,1,1,0
scarf,0,1,1,1,1,1,0,0
scarlet,1,1,1,1,1,0,0,0
scars,1,0,0,1,1,1,0,1
scary,1,0,0,0,0,1,1,1
scent,1,1,1,0,0,1,0,0
sceptic,0,0,1,0,0,0,1,1
sceptical,0,0,0,0,0,0,0,1
scheme,0,0,1,0,0,0,1,0
scholar,1,1,1,1,1,0,1,1
school,0,1,0,1,1,1,1,0
science,1,1,1,0,0,1,1,1
scientific,1,1,1,0,0,1,1,1
scientist,1,1,1,1,1,1,1,1
scissors,1,0,1,1,1,1,0,0
scoop,0,1,0,0,1,0,0,1
scooter,0,1,1,1,1,0,0,1
scope,0,1,0,0,0,0,1,1
scorch,1,0,0,0,0,0,1,1
score,1,1,1,0,0,1,1,1
scored,1,1,1,0,0,0,1,1
scorn,1,0,0,0,0,0,1,0
scorpion,0,0,0,1,1,0,0,1
scrap,0,0,0,1,0,0,0,1
scream,1,0,0,1,1,1,1,0
screaming,1,0,0,0,1,1,1,0
screw,0,0,0,1,1,1,0,1
screw (builder),0,0,1,1,1,0,0,1
screw (sex),1,1,1,0,1,1,1,1
screwdriver,0,0,1,1,1,1,0,1
script,0,1,0,1,1,1,0,0
scrum,0,0,1,1,1,0,0,1
scum,0,0,0,0,0,1,0,1
scurvy,0,0,0,1,0,0,0,1
sea,1,1,0,1,1,1,1,0
seahorse,0,1,1,1,1,1,0,0
seal,0,1,0,1,1,0,0,0
seal (animal),0,1,1,1,1,1,1,0
seal (close),0,1,1,1,0,0,0,0
seasick,0,0,0,0,1,0,0,0
season,1,1,0,1,1,1,1,0
season (add spice),1,1,1,1,1,1,0,0
season (period of time),1,1,0,0,1,1,1,0
seasonal,1,1,0,0,1,1,1,0
seasonings,1,1,1,1,1,0,0,0
seat,0,1,0,1,1,1,0,0
second,0,0,0,0,0,1,0,0
second (position),0,1,0,0,0,1,0,0
second (unit of time),0,0,0,1,0,1,0,0
secretary,0,1,0,1,1,1,0,0
section,0,0,0,0,0,1,0,1
sector,0,0,0,0,0,0,1,1
secure,0,1,1,0,0,1,1,1
sediment,0,0,0,1,0,0,0,1
seduce,1,1,1,0,0,1,1,0
seduction,1,1,1,0,0,0,1,0
seed,1,1,1,1,1,0,0,0
seek,1,1,1,0,0,0,0,0
seesaw,0,1,0,1,1,0,0,0
seize,1,0,1,0,0,0,1,1
seldom,0,0,0,0,0,0,0,0
select,0,1,1,0,0,1,0,0
select (choose),1,1,1,0,0,1,1,0
select (elite),1,0,1,0,0,0,0,0
selection,0,1,1,0,0,1,1,0
selfish,1,0,1,0,0,1,1,1
sell,0,1,1,0,0,1,0,1
semester,0,1,0,0,0,1,1,1
send,0,1,1,0,0,1,0,0
senior,0,1,1,0,0,1,1,1
sensation,1,1,1,0,0,0,1,0
sensational,1,1,1,0,0,0,1,0
sense,1,1,1,0,0,1,1,0
sense (common),0,1,1,0,0,1,1,0
sense (feel),1,1,1,0,0,1,1,0
sensible,0,1,1,0,0,1,0,0
sensitive,1,1,0,0,0,1,0,0
sensual,1,1,1,0,0,0,1,0
sentence,0,0,1,1,1,1,0,0
sentence (phrase),0,1,1,0,0,1,0,0
sentence (prison),1,0,0,0,0,0,1,1
sentiment,1,1,1,0,0,0,1,0
sentimental,1,1,0,0,0,1,1,0
septic,0,0,0,0,0,0,0,1
serene,1,1,1,0,0,0,1,0
series,0,1,0,0,0,1,1,0
serious,0,0,1,0,0,1,1,1
sermon,0,0,0,0,0,0,0,1
serve,0,0,0,0,0,0,0,0
serve (perform duties),0,0,0,0,0,0,0,1
serve (tennis),0,1,1,1,1,0,0,1
service,0,1,0,0,0,1,1,1
services,0,1,0,0,0,1,1,0
session,0,1,0,0,0,0,0,1
set,0,1,1,1,0,1,0,1
set (determined),1,1,1,0,0,0,1,1
set (group),0,1,0,0,1,0,0,0
set (solidify),0,1,1,1,0,0,0,1
setback,0,0,0,0,0,0,1,1
settle,0,1,0,0,0,1,0,0
settlement,0,1,0,1,0,0,1,1
several,0,1,0,0,0,1,0,0
severe,1,0,0,0,0,1,1,1
sew,0,1,0,1,1,0,0,0
sewer,0,0,0,1,1,0,1,1
sex,1,1,1,1,1,1,1,1
sex (gender),1,1,0,0,1,1,1,0
sex (intercourse),1,1,1,1,1,1,1,0
sexual,1,1,1,0,0,1,1,0
sexy,1,1,1,0,1,1,1,0
shade,0,0,1,0,1,0,0,0
shade (out of the sun),0,1,0,1,1,1,1,0
shade (tint),0,1,1,0,0,0,0,0
shadow,0,0,0,1,1,1,0,0
shaft,1,0,0,1,1,0,0,1
shake,1,0,1,0,1,1,0,1
shaky,1,0,0,0,0,0,0,0
shallow,0,0,0,0,0,1,0,0
shame,0,0,0,0,0,1,1,0
shameful,0,0,0,0,0,0,1,1
shampoo,0,1,1,1,1,1,0,0
shape,0,1,1,1,1,1,0,0
share,0,1,1,0,0,1,1,0
shark,1,0,0,1,1,0,1,1
sharp,1,0,1,0,1,1,0,1
sharp (blade),1,0,0,1,1,1,0,1
sharp (smart),1,1,1,0,0,1,1,1
sharpen,1,0,1,0,1,0,0,1
shave,0,1,1,1,1,1,0,1
shawl,0,1,0,1,1,0,0,0
shear,0,0,0,0,0,0,0,1
sheep,0,1,0,1,1,1,0,0
sheepskin,0,0,0,1,1,0,0,0
sheer,0,1,0,0,0,0,0,0
sheer (thin),0,0,0,0,0,0,0,0
sheer (utter),0,0,0,0,0,0,1,0
shelf,0,0,1,1,1,1,0,1
shell,0,1,0,1,1,1,0,0
shell (military),1,0,1,1,1,0,1,1
shell (sea),0,1,1,1,1,1,0,0
shelter,0,1,1,1,1,1,1,0
sherry,1,1,0,1,1,0,0,0
shield,1,1,1,1,1,1,1,1
shine,1,1,1,0,1,1,1,0
shiny,1,1,1,0,1,1,0,0
ship,1,1,1,1,1,1,1,1
ship (boat),0,1,0,1,1,1,1,1
ship (transport),0,1,1,1,1,1,1,1
ships,1,1,1,1,1,0,1,1
shirt,0,1,1,1,1,1,0,1
shit,0,0,1,1,1,1,0,1
shock,1,0,0,0,0,1,1,0
shocking,1,0,0,0,0,1,1,0
shoe,0,1,1,1,1,1,0,0
shoes,0,1,1,1,1,1,0,0
shoot,1,0,1,1,1,1,1,1
shoot (film),1,1,1,1,1,1,1,1
shoot (gun),1,0,1,1,1,1,1,1
shoot (plant),0,1,0,1,1,0,0,0
shooting,1,0,1,1,1,1,1,1
shore,1,1,0,1,1,0,1,0
short,0,0,0,0,0,1,0,0
shortage,0,0,0,0,0,0,0,0
shot,1,0,0,1,1,1,0,1
shot (gun),1,0,0,1,1,0,0,1
shot (injection),1,0,0,1,1,0,0,1
shotgun,1,0,0,1,1,0,1,1
show,1,1,1,0,1,1,1,0
shrew,0,0,0,1,1,0,0,0
shrewd,0,0,0,0,0,0,0,0
shriek,1,0,0,0,0,0,1,0
shrill,1,0,0,0,0,0,0,0
shrimp,0,0,0,1,1,0,0,0
shroud,0,0,0,0,0,0,0,0
shrug,0,0,1,0,1,1,0,1
shudder,1,0,0,0,0,0,0,0
shuddering,0,0,0,0,0,0,0,0
shy,0,0,0,0,0,1,0,0
sick,0,0,0,0,1,1,1,1
sick (disgusting),0,0,0,0,0,1,0,1
sick (ill),0,0,0,0,1,1,1,0
sickness,0,0,0,1,1,1,1,0
sigh,0,0,0,0,0,1,0,0
signal,0,1,1,1,1,1,0,1
silence,0,0,0,0,0,1,0,0
silent,0,0,0,0,0,1,0,0
silk,1,1,1,1,1,1,0,0
silly,1,1,1,0,0,1,0,0
simmer,0,1,1,1,0,1,0,0
simple,0,1,1,0,0,1,0,0
sin,1,0,0,0,0,1,1,1
sincere,0,1,1,0,0,0,1,0
sing,1,1,1,1,1,1,1,0
singer,1,1,1,1,1,1,1,0
singular,0,0,1,0,0,0,0,0
sinister,1,0,0,0,0,1,1,1
sink,0,0,0,1,1,1,0,0
sink (dishes),0,0,0,1,1,1,0,0
sink (go down),0,0,0,0,1,0,0,1
sins,0,0,0,0,0,0,1,1
sissy,0,0,0,0,0,0,0,0
sister,1,1,1,1,1,1,1,0
sit,0,1,1,1,1,1,0,0
situation,0,0,0,0,0,1,1,0
skeleton,0,0,0,1,1,1,1,1
sketch,0,1,1,1,1,1,0,0
sketch (drawing),1,1,1,1,1,1,0,0
sketch (play),1,1,1,1,1,0,1,0
ski,1,1,1,1,1,1,0,1
skiing,1,1,1,1,1,0,0,1
skijump,1,1,1,1,1,0,1,1
skill,1,1,1,0,0,1,1,1
skilled,1,1,1,0,0,1,1,1
skin,1,1,1,1,1,1,1,0
skinny,1,0,0,1,1,1,0,0
skirt,1,1,1,1,1,1,0,0
skirt (clothes),1,1,1,1,1,1,0,0
skirt (go around),0,0,0,0,0,0,0,0
skis,1,1,1,1,1,0,0,0
skull,1,0,1,1,1,1,0,1
skunk,0,0,0,1,1,0,0,1
sky,1,1,0,1,1,1,1,0
skyline,1,1,0,1,1,1,1,0
skyscraper,0,0,1,1,1,1,1,1
slab,0,0,1,1,1,0,0,1
slack,0,0,0,0,0,0,0,1
slap,1,0,1,1,1,1,1,0
slash,1,0,0,0,0,0,1,1
slaughter,1,0,0,1,1,1,1,1
slaughterhouse,1,0,0,1,1,0,1,1
slave,1,0,0,1,1,0,1,1
sleek,1,1,1,0,0,0,0,0
sleep,1,1,1,1,1,1,1,0
sleepy,0,0,0,0,0,1,0,0
slide,1,1,1,1,1,0,0,0
slight,0,0,0,0,0,1,0,0
slight (little),0,0,0,0,0,1,0,0
slight (offend),0,0,0,0,0,0,0,1
slime,0,0,0,1,1,0,0,1
slimy,0,0,0,1,1,0,0,1
slip,1,0,0,1,1,0,0,0
slip (mistake),0,0,0,0,0,0,0,0
slip (notepaper),0,1,0,1,1,0,0,0
slip (slide),1,0,0,0,1,1,0,0
slippers,0,1,0,1,1,1,0,0
slippery,1,0,0,0,1,0,0,0
slope,0,1,0,1,1,1,1,1
slow,0,0,0,0,0,1,0,0
slug,0,0,0,1,1,0,0,1
slug (hit),0,0,0,0,0,0,0,1
slug (insect),0,0,1,1,1,1,0,1
sluggish,0,0,0,0,0,0,0,1
slum,0,0,0,1,1,0,1,1
slump,0,0,0,0,0,0,0,1
slush,0,0,0,1,1,0,0,0
small,0,0,0,0,1,1,0,0
smallpox,0,0,0,1,1,0,0,1
smart,1,1,1,0,0,1,1,0
smart (intelligent),1,1,1,0,0,1,1,0
smart (well-dressed),1,1,1,0,1,1,1,1
smash,1,0,1,0,1,1,1,1
smear,0,0,0,1,1,0,0,0
smell,0,0,0,0,0,1,0,1
smelly,0,0,0,0,0,1,0,1
smile,1,1,1,1,1,1,1,0
smiling,1,1,1,1,1,1,1,0
smoke,1,0,0,1,1,1,1,1
smoker,0,0,0,1,1,1,0,1
smooth,1,1,1,0,1,1,0,0
snack,1,1,1,1,1,1,0,1
snail,0,0,0,1,1,0,0,1
snake,1,0,1,1,1,1,0,1
snaked,0,0,0,0,0,0,0,1
snap,1,0,1,0,0,0,0,1
snapped,1,0,0,0,0,0,0,0
snatch,1,0,0,0,0,0,0,0
snob,0,0,1,0,0,0,0,0
snort,0,0,0,1,0,0,0,1
snow,1,1,0,1,1,1,1,0
snowman,1,1,1,1,1,0,0,1
snuggle,1,1,1,1,1,1,1,0
soak,0,0,0,1,1,1,0,0
soar,1,1,1,0,0,0,1,0
sob,0,0,0,0,1,0,0,0
sober,0,1,1,0,0,1,0,1
sobriety,0,1,0,0,0,0,1,0
social,1,1,1,0,0,1,1,0
socialist,1,1,1,0,0,0,1,0
society,1,1,0,0,0,1,1,0
sock,0,1,1,1,1,1,0,1
sock (clothes),0,1,1,1,1,1,0,1
sock (hit),0,0,1,0,0,0,0,1
sofa,0,1,1,1,1,1,0,0
soft,1,1,0,1,1,1,0,0
softly,1,1,0,0,0,1,0,0
soil,0,1,1,1,1,0,0,1
soil (earth),0,1,1,1,1,1,1,1
soil (mess up),0,0,0,0,0,0,0,1
solar,1,1,0,0,0,0,1,0
soldier,1,0,0,1,1,1,1,1
sole,0,1,1,1,1,0,0,1
sole (fish),0,0,0,1,1,0,0,0
sole (only),0,0,1,0,0,0,0,0
sole (shoe),0,0,0,1,1,1,0,0
solemn,0,0,0,0,0,0,0,1
solid,0,1,1,1,1,1,1,1
solution,1,1,1,0,0,1,1,0
solution (answer),1,1,1,0,0,1,1,1
solution (chemical),0,0,0,1,1,0,0,1
son,0,1,1,1,1,1,0,1
sonar,0,1,1,1,0,0,0,1
song,1,1,1,1,1,1,0,0
sonic,1,1,1,0,0,0,1,1
sonnet,0,1,0,1,0,0,0,0
soothe,1,1,1,0,0,0,0,0
soothing,1,1,0,0,0,1,0,0
sore,1,0,0,0,0,1,1,0
sorrow,0,0,0,0,0,0,1,0
soul,1,1,1,0,0,0,1,0
soup,0,1,1,1,1,1,0,0
sour,0,0,0,0,0,1,0,0
source,0,1,1,0,0,1,0,1
sovereign,0,1,1,0,0,0,1,1
sow,0,1,1,0,0,0,0,0
soya,0,1,0,1,1,0,0,0
spa,1,1,1,1,1,0,0,0
space,1,1,0,0,0,1,1,1
space (galaxies),1,1,0,1,1,1,1,1
space (room),0,1,1,0,1,1,1,0
spaceship,1,1,1,1,1,1,1,1
spade,0,0,1,1,1,0,0,1
spade (cards),0,1,1,1,1,0,0,1
spade (shovel),0,0,1,1,1,1,0,1
spank,1,0,0,0,1,0,0,1
spanner,0,0,1,1,1,1,0,1
spark,1,1,1,1,1,1,0,1
sparkle,1,1,1,0,1,1,0,0
speak,1,1,1,0,0,1,0,0
speaker,0,1,1,1,1,1,1,1
speaker (amplifier),1,1,1,1,1,1,1,1
speaker (orator),1,1,1,1,0,0,1,1
spear,1,0,1,1,1,0,0,1
special,1,1,1,0,0,1,1,0
speciality,1,1,1,0,0,0,1,0
spectacular,1,1,1,0,0,1,1,0
speech,1,1,1,1,0,1,1,0
speed,1,1,1,0,0,1,1,1
speedy,1,1,1,0,0,1,1,1
spell,0,1,1,0,0,1,0,0
spell (alphabet),0,1,1,0,0,1,0,0
spell (magical),1,1,1,0,0,0,1,0
spell (time period),0,0,0,0,0,0,0,0
spelling,0,1,1,0,0,1,0,0
sperm,1,1,1,1,1,1,0,1
sphere,0,1,1,1,1,0,0,0
spherical,0,1,0,1,1,0,0,0
spider,0,0,0,1,1,1,0,1
spin,1,1,1,0,1,1,0,0
spinach,0,1,0,1,1,1,0,1
spine,0,1,1,1,1,1,0,0
spire,0,1,1,1,1,0,1,1
spirit,1,1,1,0,0,1,1,0
spirit (drink),1,1,1,1,1,1,0,0
spirit (ghost),1,0,0,0,0,0,1,0
spirit (intention),1,1,1,0,0,0,1,0
spirit (soul),1,1,1,0,0,1,1,0
spit,0,0,1,1,1,0,0,1
split,0,0,0,0,0,0,0,0
sponge,0,1,1,1,1,1,0,0
sponsor,0,1,0,0,0,0,1,1
spooky,1,0,0,0,0,0,1,1
spoon,0,1,1,1,1,1,0,0
sport,1,1,1,1,1,1,1,1
sports,1,1,1,1,1,1,1,1
spot,0,0,0,1,1,1,0,0
spot (pimple),0,0,0,1,1,1,0,0
spot (stain),0,0,0,1,1,1,0,0
spouse,1,1,1,1,1,0,1,0
spray,0,0,1,1,1,1,0,0
spread,0,1,1,0,1,1,0,1
spread (food),0,1,1,1,1,1,0,0
spread (open),1,1,1,0,0,0,1,0
spree,1,0,1,0,0,0,1,0
spring,1,1,1,1,1,1,1,0
spring (coil),0,1,0,1,1,0,0,1
spring (jump),1,1,1,1,1,0,1,0
spring (season),1,1,1,1,1,1,1,0
spur,0,1,1,0,0,0,0,1
spurs,0,0,1,1,1,0,0,1
squad,1,1,1,1,0,0,1,1
square,0,0,0,1,1,1,0,1
squash,0,0,1,1,1,0,0,1
squash (crush),1,0,0,0,0,0,1,1
squash (sport),0,1,1,1,1,0,0,1
squash (vegetable),0,1,0,1,1,0,0,0
squat,0,0,0,1,1,1,0,0
squat (crouch),0,0,0,1,1,0,0,0
squat (short),0,0,0,0,1,0,0,1
squeeze,1,1,1,0,1,1,0,0
squid,0,0,1,1,1,0,0,1
squirrel,0,1,1,1,1,1,0,0
stab,1,0,0,1,1,1,1,1
stack,0,1,1,1,1,0,0,1
stadium,0,1,1,1,1,1,1,1
staff,0,1,0,1,1,1,1,0
staff (stick),0,1,1,1,1,0,0,1
staff (workforce),0,1,0,1,1,1,1,1
stag,1,1,1,1,1,0,1,1
stage,1,1,1,1,1,1,1,0
stagecoach,0,0,0,1,1,0,1,1
stagnant,0,0,0,0,0,0,0,1
stain,0,0,0,1,1,1,0,0
stake,1,0,1,1,0,0,0,1
stake (investment),0,0,0,0,0,0,1,1
stake (wooden),0,0,1,1,1,0,0,1
stale,0,0,0,0,0,0,0,1
stall,0,0,0,1,1,0,0,1
stall (hesitate),0,0,0,0,0,0,0,0
stall (kiosk),0,1,0,1,1,0,0,1
stallion,1,1,1,1,1,0,1,1
stammer,0,0,0,0,0,0,0,1
stamp,0,1,1,1,1,1,0,1
stance,0,1,1,0,0,0,1,1
stand,0,1,1,0,1,1,0,1
staple,0,0,1,1,1,1,0,1
staple (mainstay),0,1,0,0,0,0,0,0
staple (stationery),0,0,1,1,1,1,0,1
stapler,0,0,1,1,1,1,0,1
star,1,1,1,1,1,1,1,0
star (celebrity),1,1,1,1,1,1,1,0
star (sky),1,1,1,1,1,1,1,0
stare,1,0,0,0,0,1,0,0
starfish,0,1,1,1,1,0,0,0
stark,0,0,0,0,0,0,0,1
start,1,1,1,0,0,1,1,0
startle,1,0,0,0,0,0,0,0
starve,0,0,0,1,0,1,1,0
starving,1,0,0,0,1,1,1,0
statue,0,1,1,1,1,1,1,1
status,1,1,1,0,0,1,1,1
statute,0,0,1,0,0,0,1,1
stay,0,1,0,0,0,1,0,0
steak,1,1,1,1,1,1,0,1
steal,1,0,1,0,0,1,1,1
stealth,1,1,1,0,0,0,0,1
steam,0,1,0,1,1,1,0,1
steel,0,0,1,1,1,1,1,1
steep,1,0,0,0,1,0,1,1
steer,0,1,1,0,0,0,0,1
steer (cows),0,1,1,1,1,0,0,1
steer (direct),0,1,1,0,0,1,0,1
stem,0,1,1,1,1,0,0,0
stem (origin),0,1,0,0,0,0,1,0
stem (plant),0,1,1,1,1,0,0,0
stench,0,0,0,0,0,0,1,1
stereotype,0,0,0,0,0,1,1,0
stern,0,0,1,0,0,0,1,1
stern (attitude),1,0,1,0,0,0,0,1
stern (ship),0,0,1,1,1,0,1,1
steroids,1,0,1,1,0,0,0,1
stethoscope,1,1,1,1,1,0,0,1
steward,0,1,0,1,1,0,0,1
stick,0,0,1,1,1,1,0,1
stick (glue),0,0,0,1,1,1,0,1
stick (thin piece of wood),0,0,0,1,1,1,0,1
sticky,0,0,0,1,1,1,0,1
stiff,1,0,0,0,0,0,0,1
sting,1,0,0,1,1,0,0,1
stingy,0,0,0,0,0,0,0,1
stink,1,0,0,0,0,1,0,1
stir,0,1,1,1,1,1,0,0
stir (cook),0,1,1,1,1,1,0,0
stir (make trouble),1,0,1,0,0,0,1,0
stir (move),1,1,1,0,1,1,0,0
stock,0,1,0,0,0,0,1,1
stock (finance),0,0,0,0,0,0,1,1
stock (inventory),0,1,1,1,0,0,1,1
stock (soup),0,1,1,1,1,1,0,0
stolen,1,0,0,0,0,1,1,1
stomach,0,0,0,1,1,1,0,0
stone,0,0,1,1,1,1,0,1
stone (rock),0,0,1,1,1,1,0,1
stone (weight),0,0,1,1,0,1,1,1
stool,0,0,1,1,1,0,0,1
stool (chair),0,0,0,1,1,1,0,1
stool (faeces),0,0,0,1,1,0,0,1
stop,0,0,0,0,0,1,1,1
storage,0,0,1,1,1,1,1,1
store,0,1,1,1,1,1,1,0
store (put away for future),0,1,1,1,0,1,0,0
store (shop),0,1,0,1,1,1,1,0
storeroom,0,0,0,1,1,1,1,1
storm,1,0,0,1,1,1,1,1
story,1,1,1,0,0,1,1,0
stout,0,0,0,0,0,0,0,1
stove,0,1,1,1,1,1,0,0
strain,0,0,0,0,0,0,0,1
strand,0,0,0,1,0,0,0,0
strange,1,0,0,0,0,1,1,1
stranger,1,0,0,1,0,1,1,1
strangle,1,0,0,1,1,0,1,1
strap,0,0,0,1,1,1,0,1
straw,0,0,0,1,1,0,0,0
straw (drinking),0,1,0,1,1,1,0,0
straw (hay),0,1,1,1,1,0,0,0
strawberry,1,1,1,1,1,1,0,0
stray,0,0,0,0,0,0,0,1
streak,1,0,1,0,0,0,0,1
stream,0,1,0,1,1,1,1,0
street,0,1,1,1,1,1,1,1
strength,1,1,1,0,0,1,1,1
stress,1,0,0,0,0,1,1,1
stressful,0,0,0,0,0,1,1,0
stretch,1,1,1,0,0,1,1,0
strict,1,0,0,0,0,1,0,1
strictly,0,0,0,0,0,0,0,0
stride,1,1,1,0,0,1,1,1
strife,1,0,0,0,0,0,1,1
strike,1,0,1,0,1,1,1,1
strike (hit),1,0,1,1,1,0,1,1
strike (picket),1,0,1,1,0,0,1,1
string,0,1,0,1,1,1,0,0
strip,1,0,1,0,1,0,0,0
strip (naked),1,1,1,1,1,1,1,0
strip (narrow piece),0,0,0,1,0,0,0,1
strip (street),0,0,0,1,0,0,1,1
stripper,1,0,0,1,1,1,1,0
stroke,1,0,0,1,1,0,0,0
stroke (brain),1,0,0,1,0,0,1,1
stroke (pet),1,1,1,1,1,1,0,0
stroll,0,1,1,0,1,0,0,0
strong,1,1,1,0,1,1,1,1
struggle,0,0,0,0,0,1,1,1
stubble,0,1,1,1,1,1,0,1
stuck,0,0,0,0,0,1,0,1
student,1,1,1,1,1,1,1,0
study,0,1,1,0,1,1,1,0
stumble,1,0,0,0,0,0,0,1
stupid,0,0,0,0,0,1,1,1
style,1,1,1,0,0,1,1,0
stylish,1,1,1,0,0,1,1,0
subdue,0,0,0,0,0,0,0,0
subject,0,0,0,0,0,1,1,0
subjective,0,0,0,0,0,0,0,0
sublime,1,1,1,0,0,0,1,0
submarine,0,1,0,1,1,0,1,1
substance,0,1,1,1,0,1,0,0
substantial,1,1,1,0,0,0,1,1
substitute,0,0,0,0,0,0,0,1
subtle,0,1,0,0,0,0,0,0
subtract,0,0,0,0,0,1,0,1
suburb,0,0,0,1,1,0,1,0
suburbs,0,0,0,1,1,0,1,0
success,1,1,1,0,0,1,1,0
successful,1,1,1,0,0,1,1,0
suffer,1,0,0,0,0,0,1,1
suffering,0,0,0,0,0,1,1,0
suffix,0,0,0,0,0,0,0,0
suffocate,0,0,0,0,0,0,1,1
sugar,1,1,1,1,1,1,0,0
suicidal,0,0,0,0,0,0,1,1
suicide,1,0,0,1,0,1,1,0
suit,0,1,1,1,1,1,0,1
suit (legal),0,0,0,1,0,0,1,1
suit (playing cards),0,1,1,1,1,0,0,1
suit (special clothes),1,1,1,1,1,1,0,1
suit (to be fit for),0,1,1,0,0,1,0,1
suitcase,0,1,1,1,1,1,0,1
sulk,0,0,0,0,0,0,0,1
sulky,0,0,0,0,0,0,0,0
sulphur,0,0,0,1,0,0,0,1
sultan,0,0,1,1,1,0,1,1
summary,0,0,1,0,0,1,0,1
summer,1,1,1,1,1,1,1,0
sun,1,1,1,1,1,1,1,0
sunburn,1,0,0,1,1,1,1,0
sunk,0,0,0,0,0,0,0,1
sunlight,1,1,1,1,1,1,1,0
sunny,1,1,1,1,1,1,1,0
sunrise,1,1,1,1,1,1,1,0
sunset,1,1,0,1,1,1,1,0
sunshine,1,1,1,1,1,1,1,0
super,1,1,1,0,0,1,1,1
superb,1,1,1,0,0,1,1,0
supermarket,0,1,0,1,1,1,1,0
supplication,0,0,0,0,0,0,1,1
support,1,1,1,0,0,1,1,0
supportive,1,1,1,0,0,1,1,0
suppress,0,0,0,0,0,0,1,0
suppression,0,0,0,0,0,0,1,1
supreme,1,1,1,0,0,0,1,1
sure,1,1,1,0,0,1,1,0
surf,1,1,1,1,1,0,1,1
surf (breaking waves),1,1,1,1,1,0,1,1
surf (riding waves),1,1,1,1,1,0,1,1
surfer,1,1,1,1,1,0,0,1
surge,1,0,1,0,0,0,1,1
surgeon,1,1,0,1,1,1,1,1
surgery,1,0,0,1,1,1,1,1
surplus,0,1,0,0,0,0,1,1
surprise,1,1,0,0,0,1,1,0
surprising,1,1,1,0,0,1,1,0
surrender,1,0,0,0,0,0,1,1
surveyor,0,0,0,1,0,0,0,1
survive,1,1,1,0,0,1,1,1
survivor,1,1,1,0,0,0,1,1
suspect,1,0,0,0,0,0,1,1
suspend,1,0,0,0,0,0,1,1
suspended,0,0,0,0,0,0,1,1
suspension,1,0,0,0,0,0,1,1
suspicion,1,0,0,0,0,0,1,0
sustain,0,1,1,0,0,0,1,0
sustenance,0,1,0,0,0,0,1,1
swamp,0,0,0,1,1,0,1,1
swan,0,1,1,1,1,1,0,0
swarm,0,0,0,0,1,0,1,1
sway,0,1,0,0,1,0,0,0
sweat,1,0,0,1,1,1,0,1
sweater,0,1,1,1,1,0,0,0
sweatshirt,0,1,1,1,1,1,0,1
sweaty,0,0,0,1,1,1,0,1
sweep,0,0,1,1,1,0,0,0
sweeper,0,0,1,1,0,0,0,1
sweet,1,1,1,0,1,1,0,0
sweet (nice),1,1,1,0,0,1,0,0
sweet (sugar),1,1,0,1,1,1,0,0
sweetheart,1,1,0,0,0,1,0,0
sweets,1,1,1,1,1,1,0,0
swift,1,1,1,0,0,0,0,0
swift (bird),0,1,1,1,1,0,0,0
swift (quick),1,1,1,0,0,1,0,0
swim,1,1,1,1,1,1,0,0
